trucks_count 15
drones_count 15
customers 1000
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
6551.441474688001    8529.6439008         1        2.072448            
-13330.452237696     241.51747276800003   1        22.849875           
7206.6263385600005   825.187917312        1        1.941439            
-5151.5149720320005  -2725.797431808      1        49.506048           
15035.080667904002   -8302.557415680001   1        1.712698            
1727.69515776        15667.274443392002   1        0.922838            
853.641119232        13391.497874304      1        43.736047           
365.58662976         -3272.8874872320002  1        2.204061            
6914.385561600001    -3107.9957103360002  1        43.420727           
751.666646016        7516.85153472        1        1.967954            
2754.128323584       -11138.633535744     1        1.349498            
-1660.2910030080002  -3552.97288896       1        2.227227            
-431.552030976       14993.665809408001   1        1.919818            
736.400408832        5652.674349696       1        0.69945             
8754.071749632001    -3504.599227008      1        2.04217             
10586.53037376       -1025.93265984       1        33.840641           
-12666.415981824     -9340.400830464      1        1.799035            
13499.098614143999   6332.618971008       1        0.875162            
-14529.688715520002  5198.745999744       1        0.697893            
-15258.214604159999  -10068.334480512001  1        2.267399            
8987.17235328        -5662.047169152      1        1.313865            
-984.4051472640001   -6505.68460608       1        20.190515           
-10917.3068928       -11536.522918272     1        0.625831            
6239.804883840001    15112.829685888      1        1.99536             
-7416.391454208      5005.624719744001    1        56.011044           
3286.327118976       15137.750377728      1        0.826014            
4295.295683712       13957.294944384      1        2.149407            
5476.882485888       -10538.037620352     1        1.778933            
7518.430301184       15119.724115584      1        0.382597            
-5682.836674944      1572.419211264       1        0.614387            
-2612.354773248      5527.9598457600005   1        2.256447            
-4324.334686848      -15309.282307967998  1        5.592922            
10311.585216768      6816.812644224       1        0.30916             
-7179.095290752      -14930.107986816001  1        0.55311             
14482.697480064      -13014.993454848     1        1.369369            
-9005.037681024      -896.744179584       1        1.285493            
12036.945216384      -13844.206341504001  1        0.258228            
-4838.730918912001   -3942.7222095360003  1        0.799531            
15721.504508160002   3474.0007695359996   1        0.558235            
-10875.592696320002  10460.449536768001   1        1.130545            
9322.807481856       7965.741028608       1        2.12275             
6133.826362752001    -8311.074064128      1        2.209401            
11828.409639552001   8231.323022208       1        0.312944            
-2088.0530288639998  -12297.85850304      1        0.353724            
7243.86655872        -6018.162809472      1        2.05875             
-8102.522393856      -4888.80887616       1        1.965317            
15527.729834496      15336.43676928       1        1.455468            
2245.2955937280003   -12804.285263616     1        1.494239            
-5326.173857664      12457.503818496      1        2.209173            
969.8164439040002    -529.3132416000001   1        32.061404           
15907.597782912      -9174.157204608      1        2.255583            
-11947.462471296001  -10967.932027008     1        0.414312            
-2316.6667814400002  12230.678047104      1        1.944702            
9665.684658432       -15480.8029728       1        1.456008            
6268.761810432       1003.57082496        1        1.249353            
13971.894913152      4289.019242112       1        1.217387            
-15182.110335744     -1249.919548416      1        2.053413            
-3044.405700864      10020.731694336      1        0.204527            
-6882.671828736      -8744.462356608      1        1.959528            
11889.39894912       -10966.140827136     1        23.937498           
6912.811623168001    -11387.560428288001  1        1.839904            
15158.319403392      12248.610967296001   1        50.216295           
2799.283297536       -1731.68633088       1        0.349152            
15477.318743040001   -3817.1579719680003  1        1.642236            
11981.028559104      3383.560464768       1        0.771073            
-13901.278507776002  9676.0600992         1        20.236649           
-2333.127151872      10624.650905088001   1        1.590451            
-9625.298170752001   11262.002628096001   1        17.239579           
8280.486872064       8034.033541248001    1        0.268332            
9688.324909824       12513.227354496      1        0.506959            
11127.319847424      5810.501106432001    1        1.175543            
-8453.737581696      7081.606059264       1        0.99594             
848.906429184        5039.45152128        1        49.197836           
2376.4410362880003   6862.387656960001    1        0.262354            
-12528.079990272001  -1485.53716608       1        1.258604            
4603.274235648       -13350.203716608     1        1.373882            
-14470.498652544     -2794.616199936      1        2.158503            
-8346.222137088      4467.24926208        1        29.16638            
-7106.513876352001   4910.356382976       1        42.439915           
-12729.63745152      15858.112064256      1        1.464414            
-7842.499074432001   -14501.745675648002  1        1.200262            
-10255.280707584     10519.855251840001   1        54.559163           
-7407.010588032      -2402.805309696      1        12.940734           
-7596.869727744      -4539.811364352      1        0.829398            
-15504.321926016     -14528.66678208      1        1.626681            
12937.546993536      -15013.29658752      1        1.084885            
7822.427336064       -8518.421945088001   1        0.668515            
-15704.070484608003  9288.11163456        1        2.130624            
-12497.565218688002  4145.488288128       1        46.4164             
2316.5155031040003   -3057.409200384      1        1.251606            
-1439.408539008      -2603.84617152       1        1.877308            
-11863.573805952     -14709.537735552001  1        0.609626            
14083.210018944      12580.597713024      1        0.549738            
-7133.4365921280005  -10488.162440448     1        0.740583            
-836.74622592        -14418.021163392     1        0.728001            
-4502.431131264      -13453.161499008     1        59.910788           
-2101.19976          -4911.92710272       1        54.500263           
-155.449755648       9997.349535360001    1        32.074359           
-14932.322444160001  4020.3167304959998   1        1.039445            
7525.603147391999    5309.2339027200005   1        1.232403            
-5884.1157196799995  10092.209098752      1        15.146752           
-5187.810507264      -1074.361039488      1        2.106187            
-7415.004199680001   15439.326959232001   1        1.806779            
14721.680236032      -10063.471042944     1        1.91175             
-1900.459845504      5246.117040384001    1        0.672315            
7340.752286208       -15933.197617920001  1        1.807557            
-13981.22428032      15422.700826368      1        0.221848            
-15619.864778496     12533.001364224      1        0.201205            
-3904.072204032      -7669.510687872001   1        1.266573            
16059.696884351999   1139.243352192       1        2.222362            
-5843.103197184      -10454.063659776     1        0.818503            
-3244.2604761600005  -1769.946875136      1        0.548797            
15223.103546112001   -645.131291904       1        0.992503            
-3201.962087808      -3679.114881024      1        1.797077            
-3073.039149312      -15915.988902528     1        1.163716            
1401.9220892160001   8030.785885056       1        54.112136           
-14924.225834496001  3369.1471799040005   1        2.025394            
-2262.042427392      -10435.086275328     1        1.265164            
7915.774116096       -1809.588236544      1        0.943111            
4443.5822492160005   7201.608403968001    1        3.525255            
10729.59300864       10116.524677248      1        0.870603            
-15497.665679232001  -9705.039556608      1        1.855987            
-1852.0169817600001  14118.510979584      1        0.395229            
-5347.928969856001   -8112.336173567999   1        1.944625            
7417.519604352001    -6587.91403776       1        52.909333           
-3991.88927808       -13238.732504448     1        1.884622            
-14985.686681856001  10899.835854336001   1        1.969943            
5904.36931392        -15668.534559744003  1        0.32219             
4959.396313344       -8688.18037824       1        2.008869            
3381.3347420160003   -15015.811992192002  1        1.743903            
14222.001454848001   3624.0946283519997   1        1.862278            
14555.999880576      12366.878439168      1        53.877657           
11913.769245312      12558.739602816002   1        53.049586           
-8634.687393024      -2989.98412416       1        1.351097            
-3524.001478272      13906.436455296001   1        0.715712            
-833.239465344       -11843.423209728002  1        1.014814            
6624.259462656       2354.737423104       1        0.35153             
-14624.506435968     -5731.504846848      1        0.821275            
-737.1294416640001   -8510.338210176      1        1.348167            
-15142.699110528     13263.950924928002   1        1.608453            
-1633.5581898239998  2492.008028928       1        1.359072            
-1494.877798656      -4652.40428928       1        0.337146            
-15797.283689088     -743.6038325760001   1        0.618816            
2684.060704512       -11460.346229376     1        0.699605            
-15347.00211264      14016.517194240001   1        1.790859            
11762.695296         6045.04207296        1        1.665313            
5548.866833664       7999.4938003199995   1        0.475927            
-12882.425352192002  10478.525688575999   1        1.321062            
-16030.126797696     6466.122102528       1        24.638447           
-15757.077447935999  -14148.616977792002  1        1.825609            
-2000.2858444800002  9699.410071296       1        24.950073           
-7751.11569408       -5269.978783872      1        2.163729            
11758.488470784      10999.188706176      1        2.252935            
-7120.135363968001   8059.335647616       1        1.709192            
-6471.52627968       11140.466578560001   1        1.916665            
4551.374500992       5145.248186496001    1        0.790351            
-8282.23944768       -5830.05785472       1        1.353558            
5947.754009472       11477.384354304      1        1.423145            
-10834.366131072     2224.02489408        1        20.413214           
-15007.8570048       15070.693841280001   1        48.876875           
1789.4295936000003   5640.789344256001    1        2.063569            
2551.664801664       -858.585024          1        0.323649            
1784.4872981760002   2471.5001583360004   1        0.969886            
6028.275927168001    8668.07967168        1        0.355429            
2973.9196523520004   739.047779712        1        2.116575            
-2261.324659968      -7093.624640256      1        0.982536            
-2641.873360896      2065.4176055039998   1        0.747992            
13226.728407552      375.627326976        1        1.04703             
14079.307359744      -7601.2310499840005  1        0.693623            
14580.360520704      -5932.898155008001   1        0.795798            
15169.193740800001   12500.453991168      1        0.418412            
-15511.741001856     9982.529086464       1        1.567089            
-12432.719920896001  11899.967511168      1        38.160451           
13186.895534207999   3146.5153589760002   1        1.173051            
15970.804768512      11400.196997376      1        1.438533            
-7461.892437120001   3702.888110592       1        0.474418            
8151.663712896001    -14199.544668672     1        1.791554            
13540.656704256      9421.320256128       1        1.745674            
-7394.547828096      14939.538742656001   1        2.268237            
4432.80125376        -5789.212704         1        0.281254            
-5020.538510592      7592.065835904       1        1.418109            
5811.12392256        8738.614000512       1        2.051755            
14393.887440768      11280.506865408      1        50.319525           
7577.316198144       -6419.988647424      1        1.951521            
-10582.236643968     -5972.096946816      1        1.155394            
8524.2525984         -9975.399692544      1        59.593824           
8687.926101888       8188.413083136       1        30.231956           
6608.605373568001    -16041.527390592002  1        0.785343            
-5553.015722496      -12236.951270016001  1        0.964354            
2554.711289856       -13119.869575296001  1        51.728168           
6696.54475776        8037.548348544       1        55.829649           
-245.833733376       1408.261295232       1        1.224803            
-14214.212229888     1213.464688128       1        22.80629            
664.93266048         -15387.47711424      1        0.947912            
13656.33796032       7976.953328256       1        7.610535            
11738.838380544      -12102.176756736     1        0.228912            
-4261.032749952      -9035.898461568      1        26.165114           
15583.545103104001   10401.787338624      1        0.885575            
9456.107836031999    8216.8276608         1        1.236337            
7520.981111423999    12828.243567744      1        30.772969           
-13934.558132352     15996.686238720002   1        0.262817            
5622.231998592       -12052.182485376     1        0.77934             
-4850.186229504      12707.829230976      1        0.346052            
-14342.301528192     -9062.018114688      1        0.647363            
13633.419292416      12545.341814016001   1        0.657212            
-4332.452217984      -10803.640535424001  1        1.175436            
4743.67018752        8518.73254848        1        0.296996            
-14889.235477248001  7084.2630862080005   1        0.314259            
394.644945024        -500.64116889600007  1        33.494783           
11890.755626112      -3197.029448448      1        1.690112            
7775.663018112       12898.5300576        1        2.133885            
-229.51337587199998  7695.677011968       1        0.859789            
9206.054402688       -4177.839321216      1        54.41829            
-6633.9251827200005  -13875.059075328001  1        0.241354            
-10588.120405632     -2532.6648864000003  1        0.807466            
5544.043629696001    284.166698112        1        0.687753            
-8395.205740416      6354.330630912001    1        0.861384            
-6970.01253696       -5297.326366464      1        2.241919            
4301.169789312001    7464.238860672       1        0.476987            
11220.737438592      7709.501276928       1        2.231003            
-4407.257745792      15296.31582336       1        42.611402           
-3424.236634368      14974.072046207999   1        0.59308             
-4481.747842176001   13890.676149504001   1        1.256345            
-14013.41920704      -7459.2482849279995  1        0.450843            
-5381.8442853120005  -14269.427213184     1        37.245051           
-3070.980798336      -13989.79403712      1        0.836669            
5427.422516736001    -15859.518630912     1        1.712723            
5079.3278469120005   -7294.60917504       1        1.123246            
8038.623390336001    3361.3965792         1        1.52909             
-14730.525190656     -1041.844243968      1        3.363769            
-4626.101170944      3412.641310848       1        5.58235             
10070.262474624      -7119.823151232      1        2.231717            
9456.458673024       11914.527246336      1        1.848851            
13508.278312320002   11027.403725184      1        0.777382            
952.8668328960001    13321.079418240002   1        1.144137            
-2332.3401826560003  -8737.22513664       1        0.912282            
-9698.360779008      12634.425441792      1        0.742429            
15467.685209856001   -7499.800535040001   1        1.128224            
-1184.81514624       12995.417394432      1        1.815695            
-15852.629029248     -6042.558855168      1        2.257914            
-11267.575786368001  14049.003412224001   1        1.21356             
-4299.78092544       3840.7429082880003   1        1.530313            
4704.270227712       -11953.602118656     1        1.874695            
12643.46512704       15947.805633408      1        0.626457            
6715.217976192       1672.9420561919999   1        0.631953            
12851.773786368      11931.93391104       1        0.523877            
-2924.313232896      3742.5391280639997   1        1.117591            
-14242.536684288001  -1582.477611264      1        0.361824            
8238.44919744        -3526.1113282560004  1        0.220872            
-2829.390905088      4054.9160171519998   1        2.005569            
1125.4512741120002   -8787.655540224001   1        59.678671           
-14815.867093632001  443.79270144000003   1        0.609259            
-13029.786544896002  -13837.780230912     1        35.921168           
2355.707857536       14307.0279264        1        1.842999            
9913.171188096001    7407.03794688        1        0.952395            
-14093.936296704002  -6971.303230848001   1        12.972628           
-15897.497539968     3496.9886392320004   1        46.396163           
6960.370957056       11262.69625536       1        0.537652            
10718.070105600002   7453.467521280001    1        1.962243            
12493.623935232      12879.39495744       1        0.707134            
6249.031252992       2282.851245312       1        1.654481            
15243.252532991999   2466.347038848       1        1.355097            
13766.2078752        -8356.251568896      1        2.16616             
5745.591434880001    -7867.909006848001   1        36.582288           
5505.778257408       -1242.3701157120001  1        0.702748            
-8683.860898944      7518.60571968        1        1.030534            
