trucks_count 10
drones_count 10
customers 500
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
2239.41022272        5660.700148224       1        1.675843            
-24264.139033728003  -20967.381756288003  1        0.689855            
12821.653304064      -23190.191595648     1        0.755636            
-14595.940579968     -11204.415471744     1        1.737555            
-20163.548224512     -26230.277817216003  1        0.60945             
26119.620933120004   19802.448445824      1        2.268539            
-27862.225053696002  -2983.1685523200003  1        0.817809            
-29072.376102528004  8183.153746944       1        1.228222            
-19437.816157056     -21936.504572928003  1        1.53411             
-26956.071039743998  -8299.304931456      1        1.755773            
19007.778518784      -16096.615235711999  1        4.628525            
-8885.376517248002   1249.4544480000002   1        1.419416            
-3300.7902935040006  -2349.555335424      1        1.586708            
8079.328528128       1635.8611610880002   1        0.670006            
-6659.76320064       26921.03401152       1        0.543736            
-7994.234464128001   -24620.423655168     1        0.244974            
-29388.694275072     -18129.530529792     1        19.915527           
2273.105058048       -23016.916745856     1        2.781079            
-1793.271097728      -14291.156575872     1        14.629648           
-12852.066686976     -16410.047854464     1        0.835141            
11322.634663296001   20660.386513536      1        0.202015            
-16985.130839424     -17780.49117504      1        2.23879             
10950.079574016001   -4084.0902051840003  1        1.243181            
-10013.70851712      -11196.853164288     1        1.037409            
24795.869510016      12069.346139136002   1        0.390247            
28468.460110464002   3611.9312064         1        1.16883             
26075.600546688      7551.0726255360005   1        8.776317            
-12271.589180928     903.5307832320001    1        1.282221            
3949.951382784       -11657.568117888     1        53.307628           
-13475.645644032002  25111.128734208      1        1.300798            
-22841.860352256     -26203.152324096005  1        40.649267           
11839.156838784002   22319.256465792      1        1.871505            
17035.933001472      18397.301231232      1        1.091436            
-6153.412079232      9912.173394816       1        1.899868            
-14028.435995904     -20554.383852288003  1        1.588549            
23495.020661376      -18335.075945472     1        0.543433            
-308.707584768       -26239.663511423998  1        23.716586           
103.710955392        11178.891275904      1        0.78712             
-2809.216168704      -25805.869664256     1        1.158736            
21700.550602368003   15181.173697536002   1        1.181453            
-10059.722880768     -844.8444449280001   1        1.366619            
-26839.430614656     -13599.830673792     1        0.88116             
-18249.563452032     5775.924350592       1        0.618059            
14982.538804992      -18174.907593216     1        5.287056            
23870.567521152      -7376.36385024       1        46.190959           
