trucks_count 10
drones_count 10
customers 500
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
-988.367352192       2471.00287104        1        1.254241            
172.388101248        -4720.017658752      1        1.278193            
2333.434536576       -7860.834330624001   1        1.093709            
-953.02937664        1769.581554048       1        1.328257            
-1363.301051904      -4661.065778688      1        0.408498            
7725.129616512       5316.50009088        1        1.917947            
-5239.64586816       5191.788805632       1        1.827382            
4731.270192          -6411.116333952001   1        32.3952             
-2082.954627072      1680.103636992       1        0.25219             
-3299.2919942400003  -6206.230749312001   1        2.06809             
1337.5257984         -6048.310650624      1        1.27559             
7134.4569162239995   -4531.33334016       1        1.255547            
-5030.836702848001   3245.238957312       1        0.887194            
-7200.777982464      -2257.924116096      1        43.006318           
3156.7797550080004   -1886.4392405760002  1        30.856977           
976.530627072        -5107.63942656       1        0.441228            
1719.701546112       5012.812050048       1        0.733578            
1810.365549696       -4713.557751936      1        0.314933            
7653.743944704001    -3588.0115265280006  1        18.167838           
-7591.077698688001   -1214.653993344      1        42.530856           
3439.63483776        7992.879396480001    1        2.125114            
-368.09559705600003  5397.06385152        1        0.248499            
4018.00088448        880.4045099520001    1        0.895714            
-5923.0393136640005  -2723.282027136      1        1.354981            
2644.853865984       5798.773816704       1        22.026379           
1152.753795072       -7996.73377536       1        14.158459           
6126.938370432001    -5506.666615296      1        0.407005            
-1937.041843968      4313.188370304       1        58.307308           
3204.728550144       -4767.937485696      1        2.182696            
7869.38638464        4537.77876288        1        1.196588            
-4678.052404608      7635.699979776       1        1.607578            
3121.0056472320002   3561.946591104       1        1.055964            
7593.377451264       -7716.81252672       1        0.594661            
-114.285954816       -5362.590093696      1        34.560794           
-7258.097987712      7902.900973440001    1        1.820274            
7409.558179584       -1476.085488768      1        0.341684            
774.443691648        -1005.7595328        1        7.102157            
4969.972922112001    -3093.10284096       1        51.51079            
-1762.5294086400002  1061.6037696         1        0.476814            
-7722.271421568      2004.283454976       1        2.06092             
1900.294083072       6672.943728          1        2.20734             
-7554.265564032001   3947.7948618240002   1        2.181272            
-3243.9241232639997  -3216.806676864      1        1.369531            
-2679.9053783040004  2410.227604224       1        1.878963            
1891.6438590720002   -5515.569506304      1        1.296098            
614.9947161599999    -5533.35919488       1        0.762401            
7569.922871807999    6442.427730816       1        1.487135            
-4853.718739584      2579.417938944       1        0.381606            
-3315.4836042240004  -7493.715605376001   1        1.596535            
6412.9155805440005   865.6098105600001    1        1.22531             
4178.729288448       -5330.496555648      1        2.416506            
-2039.2754215680002  -4310.792057088001   1        0.608748            
-663.547015296       411.18256396799995   1        20.231576           
6689.621359872       5244.287216256001    1        1.285635            
-6400.048875264      -7004.72608704       1        2.064426            
-3618.3878945280003  599.144287104        1        42.785147           
941.4211783680001    5398.426965888       1        8.1527              
-3696.296237568      482.62778150400004   1        7.896127            
-1406.013041664      -2705.077127808      1        2.261911            
