trucks_count 15
drones_count 15
customers 1000
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
-17964.579207168     -8675.304016896      1        2.11359             
-9476.87963904       -19758.690382464     1        1.174997            
8616.031877376001    11868.900734592      1        2.043747            
-17665.500327552     -23495.451965568     1        1.005352            
-7455.741524352      8158.406864256       1        0.929362            
7860.217951872       -4374.2597564160005  1        1.482047            
3430.8108046079997   12828.589576704      1        1.302439            
-7229.421086976001   22826.600552448002   1        1.98108             
11347.912629504      475.13628518400003   1        44.631961           
-6119.396984448001   -23022.504388224002  1        1.354976            
-18167.155383168     -2847.618335232      1        2.704986            
17174.495910528      17328.1689504        1        2.035228            
-1904.3013496320002  -23705.847944064     1        1.239456            
-10328.451141888001  -1574.10741312       1        47.355358           
15257.445337728      22828.237255296      1        1.222338            
3111.0534639360003   -2403.809540352      1        1.200129            
-11727.123965568     15172.079294592      1        38.104156           
13914.257867135999   -6424.671838464001   1        2.226515            
2797.616017152       -17019.042936192003  1        57.200362           
-2618.093693952      17148.186354816      1        24.527014           
20199.958023168      8314.90913088        1        38.719155           
-16490.651848704     20215.724766336003   1        1.91242             
9874.323233280002    -9412.169526144      1        2.209113            
1175.870412288       7092.345211776       1        1.382129            
-12912.06464064      9061.787978496       1        2.172503            
16730.753098752      22437.90857088       1        1.179547            
264.033804672        1480.826616192       1        2.108568            
5155.502926464       7063.388285184       1        0.976826            
-12680.312667264001  -15617.54893248      1        0.619632            
-11691.298358784     -16031.084357376001  1        0.652774            
-12486.092205312001  9775.081426176       1        1.253953            
11760.654647808      -20200.2042528       1        2.03373             
-2590.82657856       -18140.012187263997  1        1.731161            
-2135.8875605760004  10091.406036096      1        0.209686            
5411.847285504       6437.020334976       1        1.449932            
-1015.433299584      -19911.916024704     1        0.663346            
-8791.41979584       20329.053161472002   1        0.489299            
-2293.471306368      -7885.5506357760005  1        1.071376            
-5022.736874496      5528.214122112       1        2.018432            
12636.4886208        21011.711136768      1        1.508435            
-20292.511396608003  9257.77550016        1        1.350891            
-630.41223168        18535.662972288      1        1.67293             
-14041.666412928002  -15354.747885312001  1        0.730172            
2886.620787072       -11265.29534592      1        1.883395            
447.06610713599997   14050.44216576       1        2.180779            
-4943.716474752      -21847.725111168     1        1.645475            
7184.227488768       -6032.601843840001   1        1.862911            
14243.36227776       20230.128395136      1        2.228404            
-15145.974125568     -9272.243502719999   1        0.398911            
-13540.045153536     10325.042551296      1        0.671825            
-14163.136479360002  19503.64798272       1        0.373875            
2894.693256576       19760.508941184      1        0.220257            
13600.752827904002   -2891.712751488      1        1.236896            
-10971.392116608     -3005.25679872       1        0.933931            
15118.583090688      -8850.025666944      1        3.583717            
11106.322736256001   -11891.779168896     1        0.469237            
-1459.726507008      -6247.708372224      1        1.969169            
-2380.2632282880004  -2126.9235144960003  1        36.455204           
3801.0162516480004   -9528.463942272001   1        55.385613           
-9676.232299008001   -10885.35336768      1        1.401643            
15261.98046912       7683.267360384       1        0.361489            
-12272.50328832      8742.601954943999    1        1.272554            
-13462.55684928      3882.310654464       1        25.304127           
-2652.437094912      17975.834959104      1        2.076261            
358.557015168        13779.670037760001   1        1.172326            
19061.598200832002   16729.769789568003   1        58.993003           
190.028120832        -14519.382476544002  1        1.52454             
23006.624990976      -12120.222331008     1        1.70494             
-18516.05794368      3953.575625472       1        1.153661            
-7274.497203072      16364.030272128      1        1.820543            
-2257.01644608       -20624.456299392     1        0.341384            
-2823.8386682880005  -12384.454084992001  1        1.458908            
11203.614018432001   7972.14299904        1        42.585517           
17397.990339840002   11614.955907456      1        1.763433            
16486.119936         5460.941933568       1        13.162885           
-19652.575067136     18761.65993152       1        1.699846            
-2199.5242410240003  9315.27736128        1        0.434932            
8525.73319488        17489.809852416      1        0.348709            
6600.8032738560005   -19104.294097152     1        1.27137             
-12903.792612480001  13882.86922176       1        39.95811            
9098.159152896       -1518.924616704      1        46.601708           
7841.272754303999    18178.630005888      1        0.600793            
18694.255776768      12314.1772512        1        45.630647           
-10255.098851712     -4798.812750336      1        0.569664            
-9980.441767295999   21918.293236224      1        1.429791            
7602.645663360001    -20325.892409856002  1        0.79507             
-1031.82285888       15403.799081088      1        2.157079            
3572.3236412160004   18281.639287296      1        37.993525           
20922.437606400003   15237.975494016      1        41.34381            
-4682.516724864      -14554.891042560002  1        1.187003            
6205.578964992       11638.766151936      1        0.370778            
-5916.510205056      -20941.099559424     1        1.497516            
-21801.35669184      7385.685170688001    1        2.129336            
16046.427843072002   -9489.15088704       1        2.212066            
13248.209931264      -16116.933203712     1        45.650145           
-6181.495132032001   -13561.753594752001  1        1.975992            
9482.264504064       -4400.437345920001   1        1.384246            
-20195.294144256     5847.07666752        1        1.921396            
7552.03984128        -23342.945700096     1        1.622763            
23400.204550272      1821.6164735999998   1        1.978874            
3173.574868992       21424.074959232      1        1.164813            
12783.384713088      -20532.429181440002  1        0.89363             
-17274.721026816     -8793.708283008      1        0.66943             
-14808.531703679999  -21582.601780608     1        1.336308            
-6715.815042816001   8648.785246464       1        0.333965            
571.714627968        -18886.841145216     1        28.013192           
-23954.372500608     11484.275565312      1        1.517583            
19536.336978048002   -656.729834112       1        1.165174            
19582.476870528      15855.187886208001   1        1.880187            
463.339793664        13976.576494848001   1        2.137129            
-3740.1492522240005  -18787.46576256      1        1.694738            
-3262.1708655360003  15931.890830592001   1        0.390806            
-13463.110463616     -9225.305375615999   1        53.201814           
-19348.151556096003  14160.110912640002   1        0.749574            
21500.653984128003   -11678.814677376     1        1.437726            
-6639.021975168      16118.363910528002   1        1.728913            
-18131.918796288002  -20128.385667456     1        1.518232            
-8715.927078144001   -13828.325334912     1        6.584263            
-4004.294101632      -5704.772033664      1        2.029161            
23164.533824256003   359.765632512        1        43.731916           
6294.390613632       23010.540524928      1        58.870074           
-10780.028240256     -586.506108672       1        0.577992            
-3881.5059824640007  11401.383083904      1        2.125133            
5897.917453824       4920.40029888        1        1.123159            
