trucks_count 15
drones_count 15
customers 1000
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
-31345.191478656     -8880.506642304      1        1.954249            
-15544.458965376001  27411.161336064004   1        1.050617            
-2402.802091008      5441.36104512        1        0.993976            
20030.170621824      4476.2310109439995   1        0.620231            
-1965.345376896      -7297.3273570559995  1        0.546161            
-14038.689126528     17772.241677695998   1        0.489763            
-567.750813696       12988.653321599999   1        1.22102             
-27731.927735424     5642.099350272       1        1.765854            
17060.92128576       27422.640786816002   1        12.556002           
-25878.705355008     24160.511764224      1        1.197466            
-8861.50672704       28997.931067776      1        2.089476            
-29292.787028736002  -31599.942587136     1        0.936589            
-24949.135385856003  -28670.490718848003  1        1.432985            
-23350.121764992     27288.757850112004   1        1.473848            
25467.141376512      -1990.877619456      1        0.754863            
-15608.618682624001  5915.243651328001    1        1.319969            
27305.607681792      -17442.250518528002  1        49.732539           
-30947.347157760003  12422.605193856001   1        1.550134            
4776.888657024       20085.092704512      1        17.520236           
-20177.869776768002  14228.100868608      1        0.222185            
31720.630512384      27368.784089856003   1        1.000945            
-19890.632450304     -14230.29440448      1        18.987073           
23284.615026816      24000.972665472      1        33.151531           
-3876.339988224      15599.297362176001   1        1.348037            
-19586.991080448002  -30154.672817280003  1        2.223021            
-8631.240178176      27500.793750144003   1        30.973136           
9470.307078144       11830.672377216      1        1.592264            
-14974.401961728001  4540.63534848        1        34.246554           
560.67935616         26070.160963968      1        1.097012            
27626.951835648004   -12337.958527488     1        1.551987            
12674.657432448      -25714.816199424     1        1.555485            
23148.115296768      -27222.757043328     1        2.069038            
-25571.980482048002  27822.646456704002   1        5.551606            
16633.259039232      -62.383001472        1        32.17794            
-19053.485497728     -20022.04182528      1        0.343619            
-21968.306819712     -16160.897263104001  1        0.727729            
-20703.104940671998  -13010.2185312       1        0.794342            
-29957.072732928     11940.273531648001   1        0.437666            
-10776.893238143999  19982.622553344      1        0.6035              
-176.54181811200002  -3644.905055616      1        54.473241           
19499.74532352       17492.692187520002   1        1.605825            
-16623.4774464       10508.164977024      1        1.40115             
27105.041576448002   12456.866518272001   1        1.92754             
13989.966236928      -27925.506069120005  1        1.128498            
-12322.51365312      4434.315646464       1        0.762695            
-27548.777950847998  11762.276866560002   1        24.03973            
22280.094688896      -1629.2193984000003  1        1.543641            
20108.77742016       21518.609435136      1        59.857831           
18903.52360512       -14037.855486336     1        24.476754           
-5080.9114414079995  30516.810622848003   1        41.084616           
-5296.835516544      -7657.327953792      1        1.974421            
-11882.259899136001  9795.524923008       1        20.698072           
23282.012717568003   -24651.200749824002  1        37.085588           
2803.433795712       -19312.142484096003  1        1.007944            
20013.853483008003   31541.858143488      1        1.298505            
-30737.245689216     -31996.834176384     1        1.968833            
-12228.413700096     -5270.863923072      1        1.412693            
-13436.264996352     -9693.711384192002   1        0.238139            
23696.97884928       15975.492787583999   1        46.488374           
-619.768030464       -8677.376851968      1        1.887302            
24215.977805184      -20949.287901696     1        53.648952           
13526.645755392      15475.556511360002   1        0.900091            
-18787.681414656003  22622.13017856       1        0.573383            
9482.446359936       -32088.024435455998  1        1.953604            
-31229.378256384     19348.478252928002   1        2.212836            
20433.845596032003   -25882.107508224     1        8.453732            
-15889.634285184     -11294.381020032     1        1.404204            
8984.265878016       22142.198048256      1        1.067484            
-29058.102830592     -24563.230788096     1        0.352911            
1535.0582903040001   -22448.346776064     1        0.694344            
8895.982094208       -6117.523708032      1        32.201117           
21405.335757696      -18905.667251328     1        0.495721            
