trucks_count 15
drones_count 15
customers 1000
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
10256.849817984      -15707.789678592     1        0.945273            
-12405.399697152     -12826.231887744001  1        1.958634            
14643.235981439999   15018.316131456      1        31.319271           
-11725.372999296002  -6967.503569664      1        0.641274            
-2676.5498960639998  12730.137957504001   1        1.896761            
-364.247655552       968.284348416        1        0.200882            
-9313.260853247999   -3138.983629056      1        43.311299           
12658.634803584      -10912.977757440001  1        0.826759            
-8919.777854592001   2785.063133952       1        0.411209            
-2273.806732032      13547.781270144      1        1.892746            
-4605.911950464      12564.69578496       1        47.193095           
2922.822980352       -11936.800567296     1        1.590207            
2188.67565312        -7790.7007284480005  1        1.184461            
6152.3128972800005   8458.826327424002    1        1.095514            
-14602.088274048     -12960.821326464     1        0.609149            
-11999.793510144     5419.630073088       1        0.237652            
8009.558637696       14447.505954816      1        15.054399           
-5213.017662336      11041.911961344      1        1.230475            
11864.079139968      6288.976780416       1        2.18775             
3328.112126592       -15705.171275904002  1        41.480058           
-3844.51360128       -5537.112185088001   1        0.20609             
2201.259113856       -2188.624154112      1        0.207129            
-12382.482638592     6454.377110015999    1        0.445505            
4754.143798272       8164.874817792001    1        59.297561           
-11116.328027904     -10670.319259776     1        2.235654            
-16081.999173504     1793.980818432       1        1.657096            
-4375.7033379839995  6007.85817984        1        1.499492            
-15671.951197056     15020.34551424       1        1.347761            
-6752.226450816      6761.12773248        1        2.17489             
-3426.230611584      567.024999552        1        2.001638            
4690.217435904       7507.9985333760005   1        1.977203            
-3300.384738816      -14285.707337088     1        2.170562            
-2830.7427540480003  -8959.634868096      1        0.850262            
13965.882403968      3916.098831744       1        0.828333            
8651.606426496       7812.587806848001    1        1.578631            
-15433.666896384     -216.966930048       1        15.350693           
2562.5455764480002   -4120.528972032001   1        1.26881             
-14009.368488192002  -6494.272747776      1        49.06364            
-5361.5923004159995  -2242.533959424      1        1.902068            
-13664.133622656     -15955.375987584     1        0.295447            
-3044.087050752      -1202.6724272640001  1        46.096645           
-8088.175092096      8592.680295936       1        2.202879            
3248.8310131200005   5945.916138624       1        1.587504            
-15900.304235904001  -1606.389244416      1        1.73334             
3551.978314368       -14671.127522304     1        1.777662            
1214.0553173760002   1417.881953664       1        1.656818            
-13496.608958976001  10303.297095168      1        1.351774            
-8070.44977728       -11691.49791744      1        0.635555            
-4560.93722304       8330.379754752       1        1.750433            
10335.361665024      978.8432544000001    1        1.71536             
6083.189963136       -2758.8791070720004  1        2.086905            
2534.111686656       -4824.550988928      1        1.726266            
-1357.434993024      8034.405299712       1        0.715057            
-8829.100976256      -3671.365889664      1        0.915629            
9455.335350912       -8194.100504832      1        15.519763           
6567.074642304       -2865.3484780800004  1        1.71422             
8716.060653696       8305.016493312       1        1.724473            
-9209.490352128001   14378.358880512      1        1.60718             
3106.602018432       -13389.148232063999  1        5.397543            
1030.799316096       -430.333757568       1        14.063027           
-8347.797684864001   6546.241684224       1        1.355209            
15577.196241024001   10793.707664256      1        1.185837            
-4316.664553344      2701.6975054080003   1        1.627881            
-15381.115377408001  5709.5099424         1        1.748482            
7364.8023229440005   4330.490427648       1        0.824041            
-10679.97693312      14912.570965248      1        2.077447            
-9615.289660416      -11536.569589248     1        1.033623            
-14800.396469760002  -13174.485882624002  1        1.284515            
8784.705612672       -9704.991276288      1        1.243282            
-10016.848347264     -8882.260827263999   1        1.904456            
-9940.187245824001   -10504.869040512     1        0.879949            
-8683.366830336001   5486.253696          1        1.767326            
6235.956942336       4171.02535872        1        4.513051            
1227.884410368       1962.268311168       1        0.547484            
2796.096796416       -6174.620014464      1        59.177506           
-10803.666284928     8326.193851008002    1        0.56041             
-15662.333757312     853.557433344        1        0.965271            
-8215.417875456      -14435.873616384     1        1.971243            
4214.2201516800005   -13581.32643648      1        2.091643            
13258.038195072      -9454.382619264      1        30.436948           
11851.696847232      2089.2310686719998   1        0.336942            
-15456.442332672     2559.8225664         1        1.646843            
9570.70439424        -9785.389274496      1        1.952706            
-1006.182790272      -13658.726226816001  1        1.004959            
12676.619222784      3802.54190976        1        0.330698            
6005.873858688       13942.226656511999   1        20.591084           
-7068.3692048640005  -11336.373633023999  1        1.258785            
-3055.2703822080002  15838.59233088       1        0.676859            
-5442.574490496      -7117.4558062080005  1        2.097356            
916.0579169280002    9718.345612800002    1        0.991672            
12774.913126272      -15077.237433984     1        1.19456             
7387.119096192001    -8195.651912448      1        15.220673           
-9569.342889216      13760.288707968002   1        0.486904            
14739.759606528      13592.614375296      1        1.418007            
2707.800137856       8375.013301248       1        1.621497            
-4494.023918208      11405.634970752      1        1.754224            
8619.223206528       13466.134420992      1        1.635621            
4.568927616          -5594.718653568      1        2.029286            
-7952.216101632      13662.231378048      1        6.796858            
9287.522614656       11516.958123264      1        1.32569             
1126.4603328         -5689.8759456        1        1.285798            
11865.76573248       -7884.742745088      1        1.15113             
-12626.22100608      10612.56955968       1        1.014016            
-9955.290939264001   3996.2216321280002   1        2.207263            
10657.801782144      -3845.1911351040003  1        22.172464           
15374.227385088001   13314.543872256001   1        59.400581           
12008.083241088001   10360.938969216      1        1.666522            
12097.95383808       -16046.323235712     1        41.661759           
-16017.509540736     15972.361004160002   1        0.202655            
-11899.389756672     -4546.4305962240005  1        1.797322            
-7490.461511808      -3151.954941696      1        13.342358           
14776.447821696      -10054.566542592     1        1.069814            
12565.107777024      4710.2328472320005   1        1.444147            
-4105.079269632      -11416.887504        1        0.561837            
15635.54944512       2502.193567104       1        0.534272            
11842.818096384      6460.004985984       1        15.970638           
6249.382089984       7368.26884992        1        2.171824            
11450.653150464      15081.801533568001   1        2.26525             
5617.3234993920005   14604.497462016001   1        1.611477            
-4195.554979968      -15487.439907456002  1        1.122042            
148.33645516800001   3172.721916672       1        4.336156            
15400.956979584      11852.371162368001   1        31.586893           
1961.124067584       1911.6286928640002   1        1.292751            
14402.573070336      -9638.792520192      1        0.326554            
8854.564017024       -7479.635454720001   1        1.106474            
14743.012090752001   -14284.275020928002  1        1.046977            
15854.309184384001   -14379.276206592     1        2.148567            
-1852.1940096        -6969.592498176      1        0.705738            
-12133.887270912     -15821.673297408     1        1.024593            
-11209.784243328     -5087.887947648001   1        6.738721            
-7859.955628799999   2873.425775616       1        0.99976             
-13987.717983360002  -1629.58954752       1        0.449452            
-11163.217874688     517.986678528        1        0.424944            
-7671.194061696      6775.816215168       1        15.133486           
12542.15692224       -12910.294362240002  1        2.637026            
-9787.64396544       12481.635931776      1        0.209137            
-15197.297715072002  -10315.60535808      1        3.10055             
-5204.930708736      6350.051385216       1        0.371736            
-6584.01942528       -15731.762466816     1        2.178469            
-12760.766992511999  -15613.359810048     1        1.408456            
11157.783120000002   -15021.209731968002  1        1.017531            
6854.92834752        -13492.604911104     1        1.15776             
1364.4292020480002   250.14355660799998   1        53.163719           
3221.1953579520004   -14410.518401664     1        24.395212           
-8922.343148928001   1539.566062848       1        1.561767            
6058.932321024       -2667.2398410240003  1        0.365114            
-11738.653305984     228.03277939200004   1        1.541039            
16007.052023424      9375.3944064         1        2.076831            
-6553.59477696       -13003.248462336     1        1.738358            
2995.38347328        -8449.542021887999   1        1.372759            
5037.5685888         9090.62903232        1        48.407446           
5236.74904896        -7025.872867200001   1        1.746445            
-11990.198601216001  -14285.354890752     1        1.941601            
-8028.973763712      16010.483144832002   1        0.486958            
-6037.640699904      15190.412941440001   1        58.444616           
8972.612618112       -13268.714583168     1        0.24475             
10959.273756288001   6200.4403296         1        8.222382            
8389.315541376       6026.484727296       1        36.660854           
14535.44212032       -15744.537439488     1        31.643653           
-12591.114776064001  -5821.999869312001   1        0.808541            
9529.508406528       -2695.197364992      1        1.587907            
8830.21303296        14844.43616832       1        1.042433            
3308.125683456       -1228.582865664      1        1.538266            
-3477.822961536      -11292.177828096     1        2.176959            
-8387.994269952      10558.524569472      1        1.810504            
-12572.063361792001  3614.1746319360004   1        0.390348            
3242.1280953600003   14727.065101056      1        0.491375            
-1484.615011968      255.93397632000003   1        0.685074            
-432.544996224       13375.763318016      1        0.812407            
1952.000696448       -15921.291691008     1        0.788658            
3357.579215232       8658.41556096        1        1.381867            
1956.5390465280002   15163.705877760001   1        1.753022            
12853.672812288      -1353.284494848      1        0.299696            
-4785.11884224       -13055.655140352     1        50.292253           
14435.535654144      -839.82811968        1        1.029652            
-4647.386354688      5799.187418112       1        0.224554            
-9656.65945728       13309.096242815998   1        0.242988            
-304.67295936000005  9284.461642368002    1        42.87472            
14674.946495616      7388.195747328       1        2.234903            
14609.016499968      14682.243261312      1        0.619075            
-7266.876959232      5461.267021056       1        1.770729            
1975.22031168        -6724.062930816      1        2.031658            
11117.918059776      -11714.328071424     1        0.728666            
8438.353862400001    7743.50349696        1        0.728623            
3307.461024384       -5271.91321536       1        20.283384           
10904.972880384      2216.6943321599997   1        2.163201            
14032.420731647999   -4120.068699648      1        1.027845            
-890.0332151040001   -9491.97528576       1        1.802663            
3911.5089826560006   -3962.579905152      1        0.685324            
3487.1056577279996   3628.142128512       1        1.788161            
-14837.998792320002  417.975604992        1        2.234532            
-15106.849363584     4373.982949248       1        1.72066             
-8156.437027200001   -10613.19720384      1        15.831176           
109.871524224        13546.99912896       1        38.406279           
-1366.456975488      15396.724404864      1        1.39376             
1533.4054940160001   15016.518494208      1        2.021376            
14114.854550016002   3925.0612684800003   1        5.22571             
12087.964639872      10935.157736448      1        2.184414            
-8874.647020800001   10463.417167104      1        37.333334           
5513.380798464       5233.588297344       1        49.172975           
10813.243491072      8236.460048256002    1        0.940132            
7054.821747072001    15155.179573248      1        1.839613            
9576.38537856        6672.607375104       1        0.782901            
3588.16924224        -11965.807383552     1        0.44024             
3469.686118272       -10673.645773824     1        29.803902           
-13606.364610432001  -4872.430582272001   1        0.852684            
-15829.570348416     -13278.332022912002  1        0.303662            
11079.623719296002   -5963.573860992      1        1.288995            
-9254.59704576       3951.079532928       1        1.955177            
1415.859008256       6118.228600704       1        1.731209            
-7520.2005795840005  7303.108120704001    1        1.360931            
-10949.571021312     10322.132857344      1        2.05509             
-7189.248642048      15310.470003839999   1        1.381793            
-157.036568832       -147.103697664       1        1.516207            
-14720.801534208     -6606.600130944001   1        1.875658            
-8467.701859584      6951.278163456       1        0.585578            
-2606.7510374400003  7702.080591744       1        1.67363             
-8667.263734272      9176.088417408       1        0.697426            
-10455.077546496     10243.894598784002   1        27.999326           
1174.9080245760001   13626.116089344      1        1.725173            
13066.411995648      -2500.658252928      1        26.144416           
3614.874696576       -2718.429854976      1        1.020209            
-8081.589656448      -2266.29431424       1        1.547218            
5221.543966848       -884.8672208639999   1        0.201318            
10893.548147328002   -1733.838023808      1        1.601899            
-9671.711651712001   -3097.7345329920004  1        0.54082             
-7995.39801984       -8446.970290176001   1        1.441883            
13944.677687424      7866.309318912       1        1.58594             
4510.194606720001    -8739.323721216      1        1.85986             
-12160.42857216      9779.835428352       1        1.370935            
-6869.689250688001   7806.5946097920005   1        1.980768            
-8728.780908672      1708.735476096       1        41.410716           
8587.979402112       -4508.24730048       1        2.109249            
7704.547716096001    -11119.649713920002  1        1.850954            
10032.178958208      -13878.512727552     1        1.501213            
-8823.991309056      -8290.654707456      1        1.639813            
10612.484264448001   -666.5098176         1        0.244079            
-6763.56588864       -5128.623662976001   1        0.452266            
16.762927104         -1949.573805696      1        44.854514           
-3947.4520715520002  2165.797218816       1        2.03336             
-1608.672903552      7166.370207743999    1        53.247814           
3700.948851072       -6241.393306368001   1        2.209529            
1240.85250432        15824.338371072      1        0.660076            
2697.3796354560004   -14995.891532160002  1        6.600231            
8954.121255552       8650.676225664001    1        1.480477            
-3986.7715641600003  14415.203202047998   1        1.51889             
13823.170606080002   5058.203597568       1        29.832138           
4093.089656832       -15838.13366784      1        1.002537            
3169.30527936        -12285.279870336     1        0.668204            
-1717.0026762240002  15923.950327296001   1        1.529006            
-1137.4392775679999  -11683.546148736     1        0.768041            
7103.697524352       -8901.952760448      1        0.534392            
8639.348053248       1831.3304739840003   1        35.289435           
2035.9118926080002   6019.851011328001    1        0.883181            
-49.292597376        -640.12462272        1        2.254081            
4303.738302336       12030.472434816      1        56.35432            
3236.500219392       -15134.285460096002  1        0.209852            
13783.5887904        -9399.674579328      1        1.295932            
-13535.791657344     15011.50216896       1        1.551121            
-13319.664804864     11510.858709504      1        1.316437            
-3522.6367545599996  8686.291008384       1        1.778009            
-6464.474134272      6472.213469568       1        2.099568            
-14669.318619648002  1638.104586624       1        2.002419            
-6400.478570112      -2734.381672704      1        40.83445            
-12849.26803776      -4536.970872192      1        0.311788            
12595.854294144001   13188.746279808001   1        1.687459            
-8506.118510208      1953.6760235520003   1        0.385128            
15068.89942272       10005.368896512      1        1.679204            
-13111.348098816     -3449.3858530560005  1        1.153254            
11253.323435904002   -2799.685633536      1        0.722106            
10877.263195392      -560.103211008       1        1.935488            
13840.920061056      -10514.86628544      1        1.33271             
-12711.364959744     -10776.363763968     1        2.190983            
-13250.257016832     9760.845169152       1        2.090961            
13075.30844928       -15027.632623872     1        2.20313             
-1164.1881841919999  10192.31351424       1        2.092461            
2485.609277184       -4241.5468128        1        1.802216            
-14197.748640768     4691.0349826560005   1        0.989952            
-2889.0396311040004  -12581.33640192      1        2.020196            
4134.69441792        2463.377799168       1        1.567175            
-14947.725475584     5689.880773632       1        2.146846            
4173.354079488       1086.513196032       1        48.721177           
-4134.296909952      -7639.1713347840005  1        16.274806           
-8498.488610304      6320.2817399040005   1        1.289305            
5210.188435584       -6339.4264961280005  1        2.251416            
2689.965387648       -5567.771797632      1        1.257165            
-4082.8526196480007  3508.954111872       1        2.040428            
12099.447309312      -849.4230286080001   1        31.37451            
-14940.391694976     -15203.849354496     1        1.945738            
-14621.315106816     -6347.988206208      1        19.176814           
-7605.706635648      11213.118804096      1        0.432658            
-10468.829390976001  -8518.23365184       1        1.701055            
-9047.250774144      3405.2206256639997   1        2.211824            
-9595.259764992      11960.470798848      1        2.161229            
