trucks_count 10
drones_count 10
customers 500
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
-29909.088532224     4129.748903808       1        48.800698           
-8036.141781888      14182.12673856       1        1.550772            
-18351.845309952     3949.372018944       1        23.241839           
918.537916032        30357.717312384      1        0.989319            
22252.291661952      -10807.300183680001  1        2.228092            
26274.269235456      15848.628200063999   1        1.057478            
10219.886404992      -15438.861858816     1        0.244543            
-31381.1619264       15019.55693568       1        1.888282            
-24088.839629184     -28310.541621120003  1        1.738847            
-3525.237454464      26437.696509312      1        1.448672            
-21508.835889024     -19780.68045888      1        40.26386            
6844.367832192001    18326.972898432      1        2.075771            
-19606.763480832     -23950.827115776     1        1.079968            
-24102.470772864     25599.968583552      1        0.441266            
31299.328393344      -23769.096772608     1        0.324729            
-28343.956430592     -27126.648628992     1        0.537086            
613.4561832960001    10926.275766912      1        0.850639            
-9947.690007552      -10438.802250624001  1        2.244036            
-16670.988499968     -24312.675239424     1        33.676456           
-23929.435715328     13597.07386752       1        1.803726            
12685.726500480001   -8880.101087616002   1        1.641607            
-6701.990777856001   31063.506388992      1        0.910121            
-25918.543056384     11047.211531136      1        1.236203            
23912.33321664       25846.473413376003   1        0.74198             
11804.93252928       7639.839212544       1        7.177153            
-25513.960412160002  -22809.09571776      1        0.649911            
16422.103450368      20927.807987328      1        0.790875            
18115.997556096      -5721.242060160001   1        0.231436            
19927.101794688002   17741.69793792       1        1.494188            
-16469.051233536     14106.748284288002   1        0.512856            
22757.022173952002   25000.314134400003   1        0.719583            
5874.429078144       -22203.689473152     1        57.480213           
-18109.721114496002  9230.139844992002    1        1.207881            
-21010.780935936     -7704.269299584001   1        1.988865            
-15826.058759808     24745.863973248      1        1.606228            
13970.050604928      25747.989607296004   1        1.807789            
4201.594848          10116.460303488      1        1.318402            
-29066.2010496       24206.0224032        1        2.0378              
-6270.094347264      -8857.938811392001   1        2.180466            
-17245.908941184     -26144.966491776002  1        1.261312            
-30143.328551424     -22786.600307328     1        1.310273            
18807.482783232      9748.694621952001    1        1.17463             
13619.738259072      9045.321170688001    1        1.812896            
21149.17003584       -4991.666879232001   1        1.009041            
22369.263611904      28262.354643072005   1        1.747427            
23670.030384         -19410.586056575998  1        0.453532            
-15713.85207744      -21831.745934592003  1        0.461586            
29738.918107008      -5396.4716129280005  1        1.152328            
-9909.469696896002   18468.781854336      1        34.466303           
14178.404325888001   18812.19333312       1        1.015499            
-23132.98424448      -1790.66878848       1        1.643386            
3211.198113024       -25516.372818816     1        1.992667            
-16016.809476096001  12721.43784384       1        2.035111            
-19571.311241856     -16948.77414912      1        8.346252            
6235.554606336001    -27704.72821248      1        0.806461            
-9410.519948543999   -26622.289875456     1        38.876197           
27050.291693568      14915.607797376      1        28.762802           
-16463.80638144      7677.398082816001    1        0.704737            
-28998.104876928002  19097.901782784      1        48.967642           
-30657.888936576     3223.321301376       1        39.503378           
-29201.39399232      26436.849994368      1        1.525162            
3761.003131776       9862.49455488        1        2.130982            
2952.7020610560003   6152.824668672       1        2.131491            
30932.872717824      -3911.096990592      1        15.28637            
-21062.690326656     15090.113795328      1        58.304058           
3383.236986624       -30618.543694464     1        2.262426            
-16294.570985088     -28698.483648384     1        1.943716            
27838.089721728      -21439.936653696     1        1.56519             
8680.02100416        -26433.510605567997  1        0.798779            
-11295.522044928     -28295.442755712003  1        50.875732           
-23357.518310016     -12228.209313408     1        1.041995            
17776.247334912      -16931.719930752     1        0.969218            
-22698.685063296     6846.878408832       1        22.631724           
26000.103000960004   14129.481877632      1        0.604578            
7765.62393024        17837.383094784      1        35.041135           
-13278.99507264      4825.922150016       1        1.855601            
2539.964870784       -12531.549735936     1        46.89599            
2472.422312448       -22045.170698496     1        1.336998            
30664.736695296      -7050.035558016      1        1.20723             
25259.58749952       -14554.070277120001  1        19.739922           
30444.969506688      13879.571675904      1        0.957149            
27424.118164608      -3055.526267904      1        2.172593            
24044.624512128      12832.84468224       1        0.390985            
-7891.674189696      -10323.246523392001  1        0.343248            
27863.18422272       25092.566560512      1        45.979522           
-21948.894912384     490.49103628800003   1        0.553224            
11958.335199359999   -22252.056697728     1        0.396622            
24925.18995648       2715.611893632       1        1.45669             
-487.344768768       -3856.4967767040002  1        1.87565             
2067.17018112        -5624.702341632      1        0.675592            
31153.096960128      -7552.456661376      1        0.283986            
