trucks_count 15
drones_count 15
customers 1000
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
-5094.895031424      -5847.467738112      1        0.958797            
-10764.172983168     -8599.862798208      1        18.786778           
-211.01396659200003  14185.068619392      1        0.248757            
-15587.59904064      -6569.759028095999   1        1.948815            
-1302.918465024      7234.649845632       1        19.652785           
10463.827549824      -5051.9207185919995  1        1.77145             
-9803.3994432        10698.640495488002   1        56.882998           
-13756.606528896002  11643.972379776002   1        4.708903            
-6448.927871232      1634.464250496       1        12.04514            
-5731.474269312001   2938.129451136       1        1.635211            
12539.472536448002   -4150.720265472      1        43.7171             
13107.598327296      11912.290258176      1        1.084907            
147.683061504        5650.5001259519995   1        0.56987             
15186.000120192      -4991.592849408      1        1.167046            
-3747.2416312320006  4035.1902877439998   1        1.798969            
-14835.678118272     -12072.474703872     1        0.81682             
-11564.663907456     8089.675000704       1        1.795927            
-8185.677198336001   -12792.223230336     1        27.057861           
8081.758637568001    -2846.604448512      1        41.110711           
-7345.4290398719995  -15508.766934144001  1        40.519739           
-6255.7760136960005  -3479.3695411199997  1        0.326498            
-8432.901404928001   13304.334193920002   1        0.761746            
13705.863912576002   15318.21094848       1        1.044313            
-6536.598494976      3608.2973076480002   1        1.762168            
563.392710144        4778.990460288       1        1.276599            
3.345826176          -9386.701657344001   1        0.488682            
4011.851581056       3196.384101504       1        2.010219            
-10902.904873344001  -9514.889125632      1        1.758053            
9152.20253376        -10811.99142144      1        24.715493           
3969.9828875519997   -2910.46643712       1        1.10873             
7485.7059002880005   14322.912151679999   1        0.377245            
-2052.504229248      5005.149963264001    1        1.40676             
13611.237704063999   -6123.914413056      1        33.519742           
-3610.025743104      -12171.896757504     1        1.229819            
9091.477156608       13511.049602688001   1        0.290141            
15126.378753024      -2074.853189376      1        0.762128            
-10867.40918208      -6833.244046463999   1        1.171319            
10600.975845504001   -3628.180752768      1        0.59538             
-8046.829435392      -15015.240675072     1        29.159762           
-4261.596020352      -8415.25172928       1        1.073715            
13283.237303424      -3076.420381056      1        1.75861             
-15.782836608        1934.927165952       1        25.618855           
13806.882435455998   6801.211663488       1        0.291392            
-1283.831645184      -12481.867677312     1        1.791336            
7773.685134336       8408.95114752        1        1.348736            
-13280.150581632     -15371.505984384     1        0.739521            
379.430206848        252.156845952        1        29.09055            
-9296.269399296001   -8700.112054656001   1        0.875092            
712.603039104        4765.280458752       1        1.691834            
-14635.260072575998  15107.864859648      1        11.510732           
-4472.518254336001   7547.551380864       1        22.537057           
-3610.1625373439997  6245.756237952       1        1.337656            
-7732.073935872      13652.889136127998   1        0.316497            
-1254.85379712       8963.350843392001    1        1.109077            
-13206.281692032002  -2251.382132736      1        1.810228            
6004.134157824       -9169.161800832      1        1.638373            
-12326.173301376     -1449.885368448      1        2.027065            
8096.947626239999    -11501.191380096001  1        0.510411            
16054.933226112      -13674.092243328     1        35.9511             
4790.88029376        -11740.341507840001  1        1.699574            
10893.776674176      -12203.1727488       1        51.756696           
14086.795637375999   11742.506075520001   1        1.695506            
-4174.277842944      -14243.196515328002  1        0.241588            
11837.051816832001   10706.597092224001   1        2.135633            
791.139026304        1109.2001184         1        18.252554           
-9055.534067712      -639.777004416       1        0.968887            
-1470.866386176      11438.629741440001   1        1.165565            
-1628.248963968      9455.797232640001    1        0.245109            
1715.409425664       2759.9895544319997   1        9.497484            
5204.114771328001    -8521.119205632      1        1.181258            
8377.852184064       1569.636655488       1        1.699957            
-5102.866112256001   8857.264496256       1        0.587389            
-10957.897767168     -1332.927902592      1        1.519393            
8549.973134208       -5996.502648576      1        1.233903            
