trucks_count 10
drones_count 10
customers 500
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
-1786.7838320639999  2067.698045952       1        1.773282            
-201.913126272       545.405072256        1        1.566278            
3051.874666368       -7756.115925888001   1        58.999966           
2238.6490030080004   -7499.473838208      1        1.310182            
-831.0185706240001   -459.609334272       1        0.93448             
1020.391688448       -1025.607572352      1        28.829182           
7115.817494016001    5567.813640576       1        44.612803           
-5170.856068224      1268.072948736       1        0.495733            
2015.9866045439999   -4676.409264384      1        16.027154           
1563.786690048       4983.481755648       1        45.002662           
-4188.572036352      -3137.868353664      1        0.330194            
6295.7134944         -2331.9732522239997  1        52.60708            
3838.9034280960004   -3143.16148608       1        1.293228            
-1294.5402201600002  -5585.812543872      1        0.281927            
1935.4936550400002   -2248.297020288      1        0.259679            
-3457.427745024      2031.5634451199999   1        0.880554            
-3949.735730688      6762.5841887999995   1        1.194996            
-2507.3225464320003  7042.25598912        1        0.276377            
204.77293056         2048.752848384       1        6.259545            
-6509.761074432001   -49.735166976        1        2.031434            
7979.076052992001    -6476.730898176001   1        1.296099            
1787.438835072       4146.642187776       1        33.564695           
4463.705486592       5396.165837568001    1        33.221921           
-3794.9409780480005  5878.4009391360005   1        2.264076            
-1536.62579136       -7493.001056640001   1        0.827682            
-5546.357866368      -2137.920162048      1        0.72184             
-6344.563522176      3623.307659136       1        1.315336            
6082.992013824       -6230.3548158720005  1        11.116056           
-1339.5487438080002  4403.4806154240005   1        1.804722            
-217.562387328       -729.430339968       1        2.197349            
4980.09086784        6304.552011648       1        1.653443            
7381.724575104       6789.650136191999    1        0.853591            
386.220029184        6055.964690688001    1        0.965797            
4363.263108864       -4269.068204544      1        1.629409            
7757.182920960001    -4963.477609728      1        0.325264            
5634.163675008001    -2483.665189632      1        1.565588            
5146.165512576       418.31678592000003   1        1.876709            
7693.24368384        -5829.431819904      1        0.803042            
-3535.9685602560003  -3010.36646592       1        1.964258            
2768.601154176       -2920.58116416       1        1.641205            
-505.35815616        3533.4193593600003   1        1.500119            
-7931.735589888      2119.792511232       1        0.547562            
-6384.3288030720005  3947.521273344       1        0.826213            
-4812.313537152      -3171.841605504      1        35.207723           
-7664.973947136001   -328.533093504       1        1.557059            
-3711.575349504      -2144.219134464      1        0.7667              
-7189.618791168      3643.9169184         1        50.986865           
1196.407251072       126.330285312        1        1.973885            
1408.541321088       2591.9499006720002   1        0.32371             
-3966.3489888        -847.7750603520001   1        0.938751            
4636.066228992       5190.4965024         1        0.931905            
-701.1380724480001   -1728.7524967680001  1        0.425226            
-8004.823947648      7239.904353792001    1        0.261723            
4022.526359808       -7811.427469824001   1        0.973866            
211.28433638400003   -3740.87184768       1        33.624103           
-3711.720190464      4416.97335552        1        1.079655            
7211.822910336001    -4043.0229649919997  1        24.157649           
6196.651933824       -4307.043894912001   1        1.250822            
-3843.961596288      1148.780324736       1        26.883126           
-752.237963136       -499.63050086400006  1        0.724309            
-8011.964606976001   6854.872020480001    1        59.829495           
-624.882525696       5511.639488256001    1        1.267056            
5805.763197696       7621.349459328001    1        1.663822            
7350.530660352001    2481.4459042559997   1        0.650098            
4923.91671552        -3925.1594384640002  1        0.885164            
447.13048089600005   5533.846826112       1        1.955955            
-3690.550879488      -486.28742976000007  1        1.752878            
-3309.98608512       5227.32633984        1        1.548597            
3852.297998208       -7047.499231872001   1        0.20474             
982.700851968        7225.983528192       1        1.964612            
3066.714427392       -6967.648410624      1        0.333336            
-1178.4147851520001  502.27465305600003   1        1.377742            
-3555.3901236480006  3804.8754585600004   1        2.267499            
