trucks_count 15
drones_count 15
customers 1000
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
5720.561307648       -16266.965907456002  1        0.503396            
12300.410922624      -4379.214926592001   1        2.000645            
-7821.295967232      -5326.8336887039995  1        1.653925            
-9340.457157504      10213.038646272      1        0.798981            
-11376.238693248     -19250.74761984      1        0.208298            
9319.299111936001    22470.92426304       1        0.958087            
-5872.0536864000005  -9051.435068544      1        1.677829            
7191.681970176       11358.505331712      1        52.14253            
-18274.062495744     17879.198679936002   1        1.957252            
5980.470363648001    -2440.228995072      1        1.103746            
4543.72528896        -2433.101210496      1        0.311273            
-6040.951120512001   -8975.924648064      1        1.111626            
-21884.167096704     -18355.360117248     1        1.021375            
-1979.298389376      4604.070860928       1        0.853018            
16710.826201344      24074.65165248       1        36.057659           
4979.862340992       -13620.396480768     1        0.847576            
-3757.168065024      -18053.759395584     1        0.884287            
-19951.732804608     -15409.206476928     1        0.435279            
11712.456404352      -17653.716710784003  1        0.835092            
22457.595676032      7610.560417152001    1        34.051495           
-1503.000157824      14626.566396287999   1        2.256398            
8529.891739776       -20708.602459776     1        2.051097            
8115.942713472001    4741.196625792       1        2.06386             
-3616.4953059840004  -17160.911437824     1        0.288191            
-3828.582705024      5239.855082880001    1        0.58404             
-1686.6472296959998  -19058.273296128     1        16.09363            
10398.230688384      4671.145100160001    1        1.761499            
-5613.380606592      -4808.06808768       1        0.268074            
22604.058854783998   -2411.471627136      1        0.282139            
-11858.835897216     12787.253576064      1        2.222986            
5143.516532352       9638.984032128       1        1.29533             
-7709.399888256      9722.822807808001    1        0.952287            
23898.581372160003   16173.969964416001   1        2.142616            
-22309.700181120003  -4382.8391692800005  1        0.209772            
-19786.662390528     -18980.653025664     1        2.008189            
22978.025338752      19467.595458432      1        1.573068            
-9522.169797888      -3398.232854016      1        1.780863            
-15134.019918336     11032.859401344002   1        0.923264            
-3199.6446324480003  -22189.218251904     1        1.429266            
2355.976617984       -3727.926284544      1        1.499522            
-9994.990237056001   -16789.515076224     1        0.258465            
-3809.909486592      3449.3053858559997   1        0.909147            
-5059.048503168      2011.523893632       1        29.961033           
-737.687884032       -7661.414078208      1        34.733234           
-86.991480576        8454.572831232       1        1.034439            
9610.179993216001    19187.407058688      1        0.862496            
2338.009901568       9573.683289984001    1        0.662349            
-5548.0895205120005  10440.456656256      1        37.652584           
5459.686645248       -15010.240443264001  1        1.506714            
-21246.369585408     -10151.189947008     1        0.337962            
18472.24355328       -6988.732426367999   1        1.849645            
-23882.249749248     -7285.23474624       1        1.242653            
-8379.028614528      4360.474115712       1        2.264828            
-15025.192858368     21972.352710528      1        1.466475            
-23157.085780224003  19068.342961536      1        0.563334            
-14987.819062655999  13526.457462144      1        1.306402            
22044.462587136      24016.317760512      1        0.390565            
-14425.372646784     13973.013407232      1        2.193662            
4229.438108544       13741.473867264      1        7.268733            
-1858.6313856000002  6929.975276928       1        1.668794            
3002.417915904       -19798.21426176      1        0.411513            
-13496.588037504     -19586.635415424003  1        3.235585            
11544.711260544      -23248.926214272     1        1.311373            
-22473.220796928     -5893.3372608        1        1.740033            
-12598.146           8407.934042112       1        0.933495            
-3927.06490176       11384.830980864      1        1.376241            
-22329.305209728     -9560.48505984       1        1.157557            
-9661.658079744      17259.076593792      1        1.6656              
-14322.45348864      17797.006263168      1        1.903081            
-9658.898054784      -18775.342574208     1        1.036963            
16063.197207552      -5366.499190272      1        1.670883            
-19067.742676224     21657.790332288      1        1.314588            
17726.238579456      8810.33763456        1        1.44024             
2650.352994432       -19086.28070976      1        2.215384            
-17615.591351424002  9698.943361536001    1        2.262417            
-22527.949758336003  -21686.792320512     1        1.940939            
-23003.94704256      20778.431895936      1        28.598731           
-18414.535696128     -7887.880965888001   1        0.836781            
3348.621606528       -15332.015901312001  1        1.750382            
-17044.158358656     -2940.2119422719998  1        1.491474            
-14380.227328896     19770.747587712      1        20.162665           
10620.320160383999   -552.15787968        1        19.439612           
13149.47506752       -1453.831479936      1        0.451601            
15474.579639552001   -24100.188723072002  1        50.286825           
7758.919403136       -19358.132707584     1        1.814749            
2524.193299584       10457.158428288001   1        1.532367            
11437.622292095999   -11052.995513472     1        2.26925             
9317.810468736       21897.333139968003   1        0.349391            
-12565.698406272     8368.904231424       1        1.58395             
-11455.223687424     22611.054673152      1        59.036618           
13310.913192192      -2764.9640367360003  1        1.845932            
8671.029599231999    -7981.588238976      1        40.142336           
-15750.073582848001  1316.213255808       1        1.75942             
7944.088914432       12591.501018624002   1        1.354265            
-17109.425304576     23159.03147712       1        1.189423            
-13141.655265024001  -10196.108347392     1        1.437327            
-4528.592627328      13400.376625152001   1        0.540153            
