trucks_count 10
drones_count 10
customers 500
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
23537.496077568      -12677.652421632     1        13.131179           
12173.358041856001   4179.591896832       1        0.651101            
2588.8551321600003   -8863.328504448      1        0.385388            
9516.662622720001    -20325.327530112     1        2.178129            
3145.5932048639997   15210.986795136001   1        0.990455            
-10003.294452096     -19672.497136512     1        48.128315           
-3251.2208889599997  -461.24442777600007  1        1.752437            
29310.961350528      -1537.774862976      1        0.413067            
-5393.779180416      -27257.005492992     1        1.808892            
-26697.349679616003  13775.381136000002   1        53.617649           
5280.447566592001    -19282.9184064       1        2.105164            
14113.93883328       -23283.93266496      1        25.130004           
10187.611011072      -20552.034210048     1        1.872794            
-29179.32183936      13625.654207616002   1        1.562337            
22084.322819328      13654.921737600002   1        0.813319            
-25065.883636992     -26274.056802048002  1        2.247831            
-19791.553186944     14425.786248192      1        0.553506            
-25968.666075264002  17093.215991808      1        1.010408            
1317.8322558720001   -18532.075744512     1        14.930272           
-20837.976014592     18125.309220479998   1        0.492098            
4345.584465024       28049.665349376002   1        0.679994            
8283.874541184001    -25862.331889152003  1        15.78344            
14645.77069824       17744.638209408      1        0.268541            
-27653.354733312004  31001.926450176      1        0.48432             
-2899.529335296      -741.389375232       1        0.496648            
-5037.505824384      -5822.257364352001   1        0.552894            
-26308.274674176002  2576.163845376       1        51.345987           
31165.854230016      1343.686367232       1        0.724568            
-989.5566574080001   -11008.691882496001  1        1.386627            
-28669.470394752     10725.181796736      1        0.795145            
-16098.649446528001  14560.578464256      1        2.072428            
-32122.721892096     26878.286616192      1        1.586357            
-29148.667054848     -13501.787827967999  1        51.591952           
-9703.0970784        -5188.039034112      1        0.654414            
-27650.499757056     28896.482850048003   1        0.238704            
-5482.334943360001   -4976.748260352      1        40.17934            
-30722.52180096      15010.399768320001   1        45.762895           
-8588.938571136001   -30599.934849792     1        1.644644            
-29956.07172096      -15787.164134016002  1        1.343132            
5084.105989248001    -12768.501499776     1        0.866406            
15791.628454271999   23536.1329632        1        1.564254            
19841.019593472      2786.50671552        1        41.586957           
-1209.901600512      19030.610282112      1        1.393145            
3887.280308736       -22987.198599552     1        2.098898            
-28885.45562496      -14222.8994688       1        51.346894           
