trucks_count 15
drones_count 15
customers 1000
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
2168.203188096       17739.045739008      1        0.792078            
11007.043914240001   -23010.741692928     1        39.251477           
-5996.064907008001   10703.783958912001   1        1.549923            
-13405.701944448001  -16899.130714752002  1        1.779425            
13179.952824192002   7094.496904704       1        1.014046            
14546.944101888      3493.5977514240003   1        1.724783            
15966.860266368001   10949.0914368        1        0.970319            
-11714.118856704     -23606.422671744     1        1.643633            
8536.781341439999    -15297.733655424001  1        44.940994           
-21282.476827392     -22141.235660544     1        0.703531            
-18325.273431168     -22625.532331776     1        0.440162            
-7816.590245376      -9333.43880832       1        2.174884            
-16355.69065152      10343.717379072      1        1.16239             
10024.7244768        6452.832139776001    1        1.689933            
18020.833826688002   3032.21331072        1        1.572927            
-6877.2113245440005  -4594.801039488      1        0.686194            
-7318.5642604800005  -245.334836736       1        16.219368           
-21448.517675904     7655.477208192       1        3.937402            
-10175.127329664     -8088.331198464      1        1.7151              
439.291366272        7516.624617216       1        0.648961            
2489.724369792       -4184.1753085440005  1        0.939946            
19161.596399616      -6190.504239744      1        1.071329            
-20758.0833504       -12837.886756992     1        0.398009            
11919.498509952      1609.8927863039999   1        1.621924            
-9265.825438848      16132.823866368      1        0.406774            
-6708.511839744      7704.06652224        1        0.570972            
-11133.259936128     -23208.596053632     1        1.434314            
17656.679513088      -14147.453422080001  1        0.822915            
9009.471423744       7908.065358336001    1        1.116086            
6011.727042816       9830.423547648       1        0.876257            
-14733.491211647999  -11421.66725568      1        0.749773            
-832.431574656       8781.408066816       1        31.006858           
10590.936757632      -20924.663329152     1        34.908709           
-2980.204140672      2567.323718784       1        1.73496             
11542.491975168      -21257.643040128     1        49.495712           
5475.659384448       15475.849411968      1        0.962193            
-302.107665024       16898.805627264002   1        0.466405            
-2185.447309056      -13021.403472        1        1.241041            
7931.162663424       3722.908349952       1        1.981762            
-6911.256996864001   21318.484290048      1        49.460614           
-18972.155689344     -6960.261521664001   1        1.423272            
-4419.358403327999   -7162.332363648      1        1.773228            
-15578.501419008002  16666.02850176       1        1.625273            
16888.927473792002   -8996.303771136      1        1.350428            
-17974.645653888     -17923.99637952      1        0.938504            
16026.026189184002   6954.018876288       1        1.851463            
