trucks_count 4
drones_count 4
customers 100
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
3686.7909716814247   4843.622404250793    1        2.4457945486932937
-2060.469465770369   -577.8685573901996   1        0.10085631084174762
-3098.907117579869   5692.916045704161    1        1.7998396227738025
-4133.363762939303   -5288.409220617998   1        2.2287911173491604
4311.966674540847    4647.095860588769    1        1.0219265867235312
4497.343857556605    -5389.267079358032   1        0.8069930259545577
-3577.0493998616175  -4752.877952638456   1        1.1223771843664163
-960.6401621240053   2284.248647428975    1        1.0792669507021215
6819.633077799093    281.6668330165593    1        0.6465662017869861
-7716.031993241883   -5060.528658733749   1        0.9562841016797652
2272.466261375015    1309.2651752170764   1        0.5627623002920681
-6621.548190469665   2718.2215894854344   1        2.1403765036205584
-4111.5592892850445  -6634.694274278133   1        0.1712393590385064
-6451.056891798596   -7680.8417118814905  1        2.2569540471655234
284.1033624989285    -4315.848335090874   1        62.40923545768831
4234.012345623989    7790.0386878086465   1        0.3069962631182796
1139.6077739814289   -1869.0073162289825  1        1.5703480336189641
84.85555140381142    -5027.504596204249   1        0.8800735152797536
6769.314401287437    4089.2366440329542   1        0.5154108208060235
-6539.6059373118815  -4606.39016220863    1        0.6923492620263438
-8033.765678430838   -3389.6400854333237  1        0.7099848798198682
4359.219439874044    -707.3440918331721   1        1.6390175047997524
-7076.165239805263   -3381.250648746314   1        5.9646494399949965
-470.9758733169897   6783.048380333964    1        7.101454218867729
2511.376115207249    -255.14568105925625  1        0.3530749264328578
7265.043500029797    -2779.4094669192746  1        0.9677524560884412
-4873.218641759733   812.7775259524815    1        0.6488267596457744
6881.6752548786535   -6324.340110756662   1        0.8734452169580367
-4055.0338148320125  -2837.0120140728436  1        1.6508461423027745
536.8023690425135    -4999.101287189257   1        2.4479508432734005
748.8340331239713    -5238.278839628999   1        1.783943345643465
3187.219477938534    2625.656034509653    1        1.7851127120942225
7169.81942104221     -3208.3266862331725  1        0.37062795938819143
-3747.7049805648744  3082.6639510853133   1        1.1349343991422234
3758.786248369394    6722.270218507941    1        1.9031046917011953
7240.427659843516    -3396.0470780666883  1        2.361748532278352
-7360.395131181414   1413.962397428373    1        1.6099777719558472
-1186.9741160696976  5211.975163287541    1        0.43244498555226246
-3226.4243470376546  -5231.25499719256    1        0.5696165517577578
-4917.666063682548   -2244.7459709922537  1        1.74921205701777
6886.219858898779    -5406.328478017156   1        1.747135579547054
7917.031198564131    -4769.947564947664   1        0.2662440220508949
4159.164925261172    -2670.274955992511   1        1.4569426569317483
5977.365191660025    -3891.260943981801   1        2.4548673828861394
5691.9311209837315   -7706.068638640102   1        1.3778070158599411
-3802.888836407389   -6936.941004156802   1        0.3065398580334028
