trucks_count 4
drones_count 4
customers 100
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
14510.730469537053   16240.790658465039   1        5.892861502765952
3257.5644160988672   -28778.7319057163    1        0.49080153556514017
-26010.149074791145  11773.501455714202   1        1.7084808436233845
-13593.462843994734  31186.42856352703    1        2.3488165001574113
2537.364002623351    5431.742605414772    1        0.7755923247238844
9828.921964372461    -19124.23461731519   1        1.7802610129053562
-14682.63612346668   8567.923096722525    1        2.2574070763421363
7073.756058219457    8872.889465381939    1        27.917673677033356
-29255.190775158022  -16206.595044094227  1        0.5774920124500599
-31136.838034216897  29793.025785572096   1        0.17645553987765739
1291.3190797969316   9344.512292517398    1        1.1449996690030697
-2850.563057737646   -190.12198586718932  1        0.5592053007452652
30765.693985850765   -10055.65142762897   1        2.397612309268075
-30995.562373344226  7129.718885724239    1        2.1389331663065665
-23399.03722307558   18824.228455307602   1        0.20547916982734837
25647.467566662468   27021.773089305978   1        1.5039637644588835
-28226.84284413006   1085.278017141891    1        2.067786057375554
28070.774086825786   19592.505326860697   1        2.010466917828918
-4162.148968484656   -2880.3203782841124  1        1.6585991234436437
-759.1325972690446   -29769.032471952632  1        2.3444908969365037
11876.715908904187   -7167.231787760733   1        2.4036227908514256
-15983.306267723532  3735.836282347655    1        2.440104950522159
14148.261949664964   8208.499604440996    1        1.8945123737973564
27100.78427552716    11116.921814875921   1        1.3727927213113442
-13305.749948723156  -8742.274439834873   1        2.072382836877029
19826.501886228496   -17751.193382374313  1        2.4722359296273853
-17632.06550989255   -9537.648092662312   1        0.7371530614724736
19536.86203064895    566.1849902630122    1        1.5236295792234
-31520.084902214938  20567.960864141784   1        0.564367269694692
-12313.940071110006  30811.544144468528   1        56.25375754437001
2583.4812021292155   18277.30361714868    1        2.4361340360292925
-31151.404945629765  -31191.89002763354   1        2.3063549300894968
30539.5170452668     -21378.262738966987  1        16.0669623608509
10822.836062046115   -12291.970164648812  1        1.6947365374009644
31317.25618599842    -7361.457778320394   1        2.1371604097896095
-21031.86042493415   8157.885834147501    1        0.027769979827751978
25979.1179563954     -12550.74443494366   1        32.560937712640445
13371.964461553156   -31637.63642203223   1        1.0763950760368537
-618.5622037109706   15907.760630257575   1        43.921099733545
11707.705103277347   11170.06161591093    1        3.967044002689813
-7662.437862476867   27867.52613510243    1        1.5259080752021221
12920.482889796753   -21106.139110141325  1        0.2833646501083531
-5654.340002865873   2423.5888134885504   1        0.2807181665428052
25536.00840852871    4500.800234402715    1        64.734177009706
-8811.599199297485   -15270.58760261692   1        2.4701287093741353
-15184.796363607362  12726.80668411269    1        2.483266833148207
22814.975582642255   -26675.306354701675  1        26.81510562663053
24080.582838564045   16311.850786156336   1        1.682267350300337
-5738.092128562071   6246.227606392589    1        0.7794233164343225
-25841.334347536358  18704.15040274082    1        1.7597852974294308
28442.646130755507   -26571.50024707104   1        0.2774938138693178
-17830.927906177116  24393.16806966525    1        0.7721963204832307
-22978.407781991547  -13530.707290483639  1        2.078396805060989
-27309.99519062195   30387.05244566232    1        2.3638404808134124
4743.346700002006    28594.967058293554   1        48.597261290063805
3465.182222068702    17191.075153903763   1        0.9675435747447858
-5612.936910872394   5582.651286927935    1        1.0128603759785881
-21019.84793422934   -26262.89364398092   1        0.6307804835211289
-22601.364658797364  -17358.974509688698  1        1.0716981122799636
-30598.94576872008   6807.570432061986    1        0.8366190512831797
13295.059503005332   22102.27806530224    1        0.04934658418254634
16633.21345188104    22226.963667908272   1        23.81597605555489
16989.077352071996   18477.67598103869    1        28.687097887917382
-931.866036549568    26157.647169947595   1        53.68432750348638
-15098.129073740622  7896.34244421057     1        0.6281396764815689
13933.39810629371    -13403.964530312938  1        1.0820968638220105
-7528.884693982515   28817.593428999855   1        1.7140577180918837
14161.904505140104   13723.996580357907   1        0.4495121142011016
-4507.267544089666   -21150.418096524074  1        0.4198215210070974
27740.674700582713   24519.7166296956     1        0.9382403775326384
-1181.8061761673157  -7025.827075537602   1        0.299554619095557
-13862.399344846293  4338.533943800387    1        0.6042216556956326
13295.005535763486   17732.40562699115    1        0.4353334453395935
6963.173997870559    -1318.8723032040352  1        1.297293393917173
10416.547241857394   -24283.7790362369    1        0.7587877729216332
-3468.859826492848   14440.02249972072    1        1.7294495842365032
-28506.629701857015  -407.1739109901022   1        0.7395531823142374
29025.858024923273   26008.861381816787   1        0.9851464057352577
15503.96777849471    -26513.59391139609   1        22.07704220208366
13884.633250547045   -24136.529208358428  1        2.092796121565476
